stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1710825962","2020-09-14 09:00:24","TV tonight: ‘Dancing With the Stars’ begins Season 29 with a makeover","https://www.mercurynews.com/2020/09/14/tv-tonight-dancing-with-the-stars-begins-season-29-with-a-makeover/","en","False","","35","San Jose Mercury News","http://www.mercurynews.com/"
"1710837587","2020-09-14 09:40:10","'Dancing with the Stars' 2020: What Time Does 'DWTS' Start?","https://www.newsweek.com/dancing-stars-2020-what-times-does-dwts-start-come-abc-1531715","en","False","","56510","Newsweek","http://newsweek.com/"
"1710837447","2020-09-14 09:40:10","'Dancing with the Stars' 2020: What Time Does 'DWTS' Start?","https://www.newsweek.com/dancing-stars-2020-what-times-does-dwts-start-come-abc-1531715","en","False","","1098","Newsweek ","http://www.newsweek.com/"
"1710898321","2020-09-14 09:54:43","How to stream ‘Dancing with the Stars’","https://www.dailydot.com/upstream/shows/dancing-with-the-stars/","en","False","","366828","Daily Dot ","http://dailydot.com/"
"1710905049","2020-09-14 10:37:42","‘Dancing With The Stars’ Reveals First Dances & Songs As Well As Other Big Changes For Season 29 Debut","https://www.inquisitr.com/6279743/dancing-with-the-stars-dances-songs/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1710918051","2020-09-14 10:50:50","AJ McLean's Wife and Daughters Surprise Him Ahead of 'DWTS' Premiere: Pics","https://www.usmagazine.com/entertainment/pictures/aj-mcleans-wife-kids-surprise-him-ahead-of-dwts-premiere-pics/","en","False","","24757","US Weekly","http://www.usmagazine.com"
"1710958980","2020-09-14 11:43:04","‘Dancing With The Stars’ Fans Bash Carole Baskin’s Tiger Queen Costume As She Poses For Season 29 Premiere","https://www.inquisitr.com/6279897/carole-baskin-dwts-cat-costume/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1711007155","2020-09-14 11:30:39","Leaked! Here Are the Celebrity-Pro Pairs for Dancing with the Stars Season 29","https://parade.com/1087641/mikebloom/dancing-with-the-stars-29-celebrity-pairs/","en","False","","33514","Parade","http://www.parade.com#spider"
"1711007128","2020-09-14 12:03:55","Why Tiger King‘s Carole Baskin Almost Didn’t Join Dancing with the Stars and How Her Daughter and Cats Convinced Her","https://parade.com/1087379/paulettecohn/why-carole-baskin-joined-dancing-with-the-stars-season-29-cast/","en","False","","33514","Parade","http://www.parade.com#spider"
"1711019710","2020-09-14 13:00:00","What’s Carole Baskin Doing Now? The 'Tiger King' Subject Came Into Some Property","https://www.bustle.com/entertainment/where-is-carole-baskin-in-2020-the-tiger-king-subject-has-a-lofty-goal-22639840","en","False","","98755","Bustle","http://www.bustle.com/#spider"
"1711086503","2020-09-14 15:38:50","Carole Baskin's Missing Husband's Family Buys Commercial During 'DWTS'","https://www.tmz.com/2020/09/14/carole-baskin-missing-husband-don-lewis-family-airing-commercial-dancing-with-the-stars-tips-disappearance-dwts/","en","False","","56051","TMZ","http://tmz.com/"
"1711101778","2020-09-14 11:37:40","Nicolas Cage May Have Just Landed the Perfect ‘Nic Cage Role’, as Joe Exotic","https://redstate.com/bradslager/2020/09/14/nicolas-cage-may-have-just-landed-the-perfect-‘nic-cage-role’-as-joe-exotic/","en","False","","128","RedState","http://www.redstate.com"
"1711160302","2020-09-14 21:24:08","Carole Baskin's Missing Husband's Family Ran An Ad During Her 'DWTS' Episode","https://www.bustle.com/entertainment/carole-baskin-missing-husband-don-lewis-family-commercial-dwts","en","False","","98755","Bustle","http://www.bustle.com/#spider"
"1711160288","2020-09-14 22:15:12","Carole Baskin's First 'DWTS' Performance Was Peak 2020","https://www.bustle.com/entertainment/carol-baskin-first-dwts-performance-video","en","False","","98755","Bustle","http://www.bustle.com/#spider"
"1711170649","2020-09-14 22:24:11","Carole Baskin’s Missing Husband’s Family Airs Commercial During ‘DWTS’","https://www.usmagazine.com/entertainment/news/carole-baskins-missing-husbands-family-airs-commercial-during-dwts/","en","False","","24757","US Weekly","http://www.usmagazine.com"
"1711150674","2020-09-14 19:36:48","Who Is Don Lewis? Long-Missing Ex-Husband Of Carole Baskin In The Spotlight As She Starts ‘DWTS’","http://feeds.inquisitr.com/~r/google/yDYq/~3/ohPmi-ey8GI/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1711134831","2020-09-14 20:00:08","2020 Creative Arts Emmys Winners List, Night 1: Reality and Non-Fiction","https://www.thewrap.com/2020-creative-arts-emmys-winners-list-night-1-reality-and-non-fiction/","en","False","","18704","The Wrap","http://www.thewrap.com"
